"Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
709,"KA Couch, DW Placzek","Earnings losses of displaced workers revisited",2010,"American Economic Review","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/aer.100.1.572","https://scholar.google.com/scholar?cites=15189650231725757003&as_sdt=2005&sciodt=0,5&hl=en",838,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,709,59.08,355,2,12,"… However, the standard errors associated with the matching, fixed-effects, and time trend … losses among job separators who do not collect Unemployment Insurance (UI) benefits. Long-…","","https://scholar.google.com/scholar?q=related:S5JxVGh6zNIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
54,"KJ Murphy","The impact of unemployment insurance taxes on wages",2007,"Labour Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0927537106000078","https://scholar.google.com/scholar?cites=10262261072954356097&as_sdt=2005&sciodt=0,5&hl=en",959,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,54,3.6,54,1,15,"… The third tax system variable, UI Replacement Rate, never … point increase in benefit replacement rate reduces male hourly … Coefficient estimates on the benefit replacement rate for …","","https://scholar.google.com/scholar?q=related:gXHD9RLgao4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
186,"KP Classen","The effect of unemployment insurance on the duration of unemployment and subsequent earnings",1977,"Industrial and Labor relations review","JSTOR","https://www.jstor.org/stable/2523101","https://scholar.google.com/scholar?cites=5685741186106282214&as_sdt=2005&sciodt=0,5&hl=en",5,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,186,4.13,186,1,45,"… The WBA coefficient in the duration equation was significantly greater for nonrecalls than it was for recalls; in the earnings equations the WBA coefficient was insignificant for both recalls …","","https://scholar.google.com/scholar?q=related:5lCsAnzP504J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
15,"L Brown, C Ferrall","Unemployment insurance and the business cycle",2003,"International Economic Review","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1468-2354.t01-1-00092","https://scholar.google.com/scholar?cites=5485608376508083233&as_sdt=2005&sciodt=0,5&hl=en",725,"2022-08-15 21:28:05","","10.1111/1468-2354.t01-1-00092",NA,NA,NA,NA,NA,NA,15,0.79,8,2,19,"… benefit duration faced by workers during this period varied with the unemployment rate over time … The parameters are based on the mean unemployment rate over this period of 9.4%. …","http://qed.econ.queensu.ca/pub/faculty/ferrall/papers/ui.pdf","https://scholar.google.com/scholar?q=related:IeyrIsHLIEwJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
8,"L Cottier, K Degen, R Lalive","Can unemployment benefit cuts improve employment and earnings?",2020,"Empirical Economics","Springer","https://link.springer.com/article/10.1007/s00181-019-01677-6","https://scholar.google.com/scholar?cites=5849633324958510868&as_sdt=2005&sciodt=0,5&hl=en",85,"2022-08-15 21:28:05","","10.1007/s00181-019-01677-6",NA,NA,NA,NA,NA,NA,8,4,3,3,2,"… of unemployment insurance is the potential duration of unemployment benefits (PBD). We … We analyze a reform to Swiss unemployment insurance that reduced PBD from 24 months to …","https://serval.unil.ch/resource/serval:BIB_3419181A042A.P001/REF.pdf","https://scholar.google.com/scholar?q=related:FG9wMIQSLlEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
25,"L Finamor, D Scott","Labor market trends and unemployment insurance generosity during the pandemic",2021,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176520304821","https://scholar.google.com/scholar?cites=14303624448090502066&as_sdt=2005&sciodt=0,5&hl=en",66,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,25,25,13,2,1,"… worked over time depending on their ex-post replacement rate. We … FPUC replacement rate places her in replacement rate quintile g . … Standard errors are clustered at the worker level. …","https://lucasfinamor.github.io/files/Finamor_Scott_2021_Manuscript.pdf","https://scholar.google.com/scholar?q=related:svMG1aaugMYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
29,"L Høgedahl, K Kongshøj","New trajectories of unionization in the Nordic Ghent countries: Changing labour market and welfare institutions",2017,"European Journal of Industrial …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0959680116687666","https://scholar.google.com/scholar?cites=9489687268785241602&as_sdt=2005&sciodt=0,5&hl=en",688,"2022-08-15 21:28:05","","10.1177/0959680116687666",NA,NA,NA,NA,NA,NA,29,5.8,15,2,5,"… duration… unemployment insurance, given the high replacement rate below the benefit ceiling. In short, we have seen how some of the traits that have set Nordic unemployment insurance …","https://vbn.aau.dk/ws/files/271715918/Ghent_EJIR.pdf","https://scholar.google.com/scholar?q=related:Ar593UoksoMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
122,"L Inderbitzin, S Staubli, J Zweimüller","Extended unemployment benefits and early retirement: Program complementarity and program substitution",2016,"American Economic Journal …","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/pol.20130315","https://scholar.google.com/scholar?cites=17459053725968137628&as_sdt=2005&sciodt=0,5&hl=en",794,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,122,20.33,41,3,6,"… We explore how extended unemployment insurance (UI ) … Extending the potential duration of unemployment insurance (UI… We assume a net replacement rate of UI benefits of 55 …","https://www.econstor.eu/bitstream/10419/71684/1/742073912.pdf","https://scholar.google.com/scholar?q=related:nH3KmtwES_IJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
11,"L Kawano, S LaLumia","How Income Changes During Unemployment Evidence from Tax Return Data",2017,"Journal of Human Resources","jhr.uwpress.org","http://jhr.uwpress.org/content/52/2/418.short","https://scholar.google.com/scholar?cites=3862856060792106554&as_sdt=2005&sciodt=0,5&hl=en",902,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,11,2.2,6,2,5,"… period of unemployment is associated with a 20 percent reduction in annual household wage earnings. Unemployment insurance (… the maximum weekly benefit amount at the time of an …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.716.4508&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:Om76-R6fmzUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
490,"L Kenworthy, L McCall","Inequality, public opinion and redistribution",2008,"Socio-Economic Review","academic.oup.com","https://academic.oup.com/ser/article-abstract/6/1/35/1701573","https://scholar.google.com/scholar?cites=1763321331760075256&as_sdt=2005&sciodt=0,5&hl=en",923,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,490,35,245,2,14,"… We examine over-time trends in eight nations during the … does not take into account eligibility criteria or benefit duration. … The generosity of unemployment insurance was increased in …","https://academic.oup.com/ser/article-pdf/6/1/35/4761357/mwm006.pdf","https://scholar.google.com/scholar?q=related:-JFtpGiTeBgJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"L Lardaro","The Sensitivity of Unemployment Insurance Exhaustion to Extended and Federal Supplemental Benefits: A Cross-Sectional Analysis",NA,"Northeast Journal of Business and Economics","","","https://scholar.google.com/scholar?cites=5666936676925251150&as_sdt=2005&sciodt=0,5&hl=en",687,"2022-08-15 21:28:05","CITATION","",NA,NA,NA,NA,NA,NA,2,0,2,1,NA,"","","https://scholar.google.com/scholar?q=related:Th7DCOIApU4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
6,"L Lusher, GC Schnorr, RLC Taylor","Unemployment insurance as a worker indiscipline device? Evidence from scanner data",2022,"American Economic Journal …","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/app.20190007","https://scholar.google.com/scholar?cites=15263630337313879742&as_sdt=2005&sciodt=0,5&hl=en",38,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,6,6,2,3,1,"… In this section, we first detail the expansions in unemployment insurance potential benefit duration during the period of our study. We then provide evidence for two key prerequisites for …","https://www.econstor.eu/bitstream/10419/232857/1/dp14105.pdf","https://scholar.google.com/scholar?q=related:vjZ47utO09MJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
183,"L Scruggs","The generosity of social insurance, 1971–2002",2006,"Oxford review of economic policy","academic.oup.com","https://academic.oup.com/oxrep/article-abstract/22/3/349/418916","https://scholar.google.com/scholar?cites=17670612976881065661&as_sdt=2005&sciodt=0,5&hl=en",888,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,183,11.44,183,1,16,"… replacement rate for pensioners and unemployment benefit recipients fell dramatically. This period … It is driven by Italy’s extremely low unemployment insurance replacement rate. If Italy …","https://www.researchgate.net/profile/Lyle-Scruggs/publication/5216333_The_Generosity_of_Social_Insurance_1971--2002/links/00b7d524a09ec77905000000/The-Generosity-of-Social-Insurance-1971--2002.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail","https://scholar.google.com/scholar?q=related:vV5nKuGgOvUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1057,"LF Katz, BD Meyer","The impact of the potential duration of unemployment benefits on the duration of unemployment",1990,"Journal of public economics","Elsevier","https://www.sciencedirect.com/science/article/pii/004727279290056L","https://scholar.google.com/scholar?cites=16759278710779006978&as_sdt=2005&sciodt=0,5&hl=en",60,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,1057,33.03,529,2,32,"… of unemployment insurance are measured using functions of the benefit level and the length … increase in potential benefit duration increases the average duration of the unemployment …","https://www.nber.org/system/files/working_papers/w2741/w2741.pdf","https://scholar.google.com/scholar?q=related:AtC_ZzHrlOgJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
474,"LF Katz, BD Meyer","Unemployment insurance, recall expectations, and unemployment outcomes",1990,"The Quarterly Journal of Economics","academic.oup.com","https://academic.oup.com/qje/article-abstract/105/4/973/1929213","https://scholar.google.com/scholar?cites=11763821665051540765&as_sdt=2005&sciodt=0,5&hl=en",453,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,474,14.81,237,2,32,"… to a much higher replacement rate in Pennsylvania. Regular … duration of 30 weeks, while Missouri had a maximum potential duration of 26 weeks with variation in the potential duration …","https://www.nber.org/system/files/working_papers/w2594/w2594.pdf","https://scholar.google.com/scholar?q=related:Hf1wGnp9QaMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
123,"LM Kahn","Labor market policy: A comparative view on the costs and benefits of labor market flexibility",2012,"Journal of Policy Analysis and Management","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/pam.20602","https://scholar.google.com/scholar?cites=18019619599767333137&as_sdt=2005&sciodt=0,5&hl=en",742,"2022-08-15 21:28:05","","10.1002/pam.20602",NA,NA,NA,NA,NA,NA,123,12.3,123,1,10,"… a high replacement rate and the longest potential duration.3… recently reduced the maximum duration of UI benefits to two … could be when unemployment insurance causes workers to …","https://www.econstor.eu/bitstream/10419/39054/1/633158038.pdf","https://scholar.google.com/scholar?q=related:EWnMz42MEvoJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
126,"LN Christofides, CJ McKenna","Unemployment insurance and job duration in Canada",1996,"Journal of Labor Economics","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/209812","https://scholar.google.com/scholar?cites=2536034572414123340&as_sdt=2005&sciodt=0,5&hl=en",318,"2022-08-15 21:28:05","","10.1086/209812",NA,NA,NA,NA,NA,NA,126,4.85,63,2,26,"… , the estimated coefficient, its standard error, and the variable mean are … the unemployment insurance variable. The results on personal characteristics in table 2 indicate that job duration …","","https://scholar.google.com/scholar?q=related:TH3a0gHOMSMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
38,"LN Christofides, CJ McKenna","Unemployment insurance and moral hazard in employment",1995,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/0165176595006734","https://scholar.google.com/scholar?cites=15354207231812519649&as_sdt=2005&sciodt=0,5&hl=en",340,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,38,1.41,19,2,27,"… of unemployment insurance (UI) provisions on the duration … possible association between job duration and UI regulations, … with employees because in the period under study there was …","","https://scholar.google.com/scholar?q=related:4UbrkyAaFdUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"LP Geerdsen, SV Lyk-Jensen, CD Weatherall","Accelerating the transition to employment at benefit exhaustion: still possible after four years of unemployment?",2018,"Empirical Economics","Springer","https://link.springer.com/article/10.1007/s00181-017-1236-3","https://scholar.google.com/scholar?cites=16076302961799404008&as_sdt=2005&sciodt=0,5&hl=en",375,"2022-08-15 21:28:05","","10.1007/s00181-017-1236-3",NA,NA,NA,NA,NA,NA,2,0.5,1,3,4,"… We describe the Danish unemployment insurance system and the economic situation … , no new reforms affect the maximum PBD during our analysis period, 1998 to 2003. Footnote 6 …","","https://scholar.google.com/scholar?q=related:6BmdK16AGt8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
