Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,"M Darrough, H Kim, E Zur","The impact of corporate welfare policy on firm-level productivity: Evidence from unemployment insurance",2019,"Journal of business ethics","Springer","https://link.springer.com/article/10.1007/s10551-018-3817-2","https://scholar.google.com/scholar?cites=16155009355258874310&as_sdt=2005&sciodt=0,5&hl=en",839,"2022-08-15 21:28:05","","10.1007/s10551-018-3817-2","","",,,,,13,4.33,4,3,3,"… Each worker receives benefits based on his or her employment history during a base period… maximum weekly benefit amount (Max Weekly Benefit), the maximum duration (Max Duration…","","https://scholar.google.com/scholar?q=related:xklRa2ofMuAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
15,"M Di Maggio, A Kermani","Unemployment insurance as an automatic stabilizer: The financial channel",2017,"Harvard Business School Finance …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2575434","https://scholar.google.com/scholar?cites=18294571124814868243&as_sdt=2005&sciodt=0,5&hl=en",402,"2022-08-15 21:28:05","","","","",,,,,15,3.00,8,2,5,"… replacement rate is relatively robust among different states, as shown by Figure A-1, and our results are robust to using the average replacement rate … , the maximum benefit period is 26 …","","https://scholar.google.com/scholar?q=related:E2-1XIJf4_0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
63,"M Di Maggio, A Kermani","The importance of unemployment insurance as an automatic stabilizer",2016,"","nber.org","https://www.nber.org/papers/w22625","https://scholar.google.com/scholar?cites=3859871062681452205&as_sdt=2005&sciodt=0,5&hl=en",596,"2022-08-15 21:28:05","","","","",,,,,63,10.50,32,2,6,"… generosity of their unemployment insurance programs. We … income replacement rate at the state level for the period 1996-… (CPS) we compute the replacement rate conditional on being …","https://www.nber.org/system/files/working_papers/w22625/w22625.pdf","https://scholar.google.com/scholar?q=related:rf7v8UcEkTUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"M Dolls","Chances and risks of a European unemployment benefit scheme",2016,"ZEW policy brief","madoc.bib.uni-mannheim.de","https://madoc.bib.uni-mannheim.de/43783/?rs=true&","https://scholar.google.com/scholar?cites=7129483898395603413&as_sdt=2005&sciodt=0,5&hl=en",604,"2022-08-15 21:28:05","","","","",,,,,3,0.50,3,1,6,"… , we introduce an unemployment insurance scheme for the … As minimum conditions, we choose a replacement rate of 50 … At the same time we find procyclical effects in some years for …","https://madoc.bib.uni-mannheim.de/43783/1/pb16-07.pdf","https://scholar.google.com/scholar?q=related:1bG8-9QD8WIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
111,"M Dolls, C Fuest, D Neumann, A Peichl","An unemployment insurance scheme for the euro area? A comparison of different alternatives using microdata",2018,"International Tax and Public …","Springer","https://link.springer.com/article/10.1007/s10797-017-9440-9","https://scholar.google.com/scholar?cites=12978433691657448343&as_sdt=2005&sciodt=0,5&hl=en",102,"2022-08-15 21:28:05","","10.1007/s10797-017-9440-9","","",,,,,111,27.75,28,4,4,"… We find that a basic EMU-UI scheme with a replacement rate of 50%, a maximum duration of benefit receipt of 12 months and a broad coverage of all new unemployed with previous …","https://www.econstor.eu/bitstream/10419/123223/1/cesifo_wp5581.pdf","https://scholar.google.com/scholar?q=related:lys0DK6oHLQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
14,"M Dolls, C Fuest, D Neumann, A Peichl","An unemployment insurance scheme for the euro area: evidence at the micro level",2014,"seminar “Economic shock …","euroframe.org","https://www.euroframe.org/files/user_upload/euroframe/docs/2014/Session%205/EUROF14_Dolls_etal.pdf","https://scholar.google.com/scholar?cites=18085063483225224270&as_sdt=2005&sciodt=0,5&hl=en",371,"2022-08-15 21:28:05","PDF","","","",,,,,14,1.75,4,4,8,"… unemployment insurance scheme for the euro area which provides a basic level of income insurance in terms of its replacement rate … contribution period to the unemployment insurance …","https://www.euroframe.org/files/user_upload/euroframe/docs/2014/Session%205/EUROF14_Dolls_etal.pdf","https://scholar.google.com/scholar?q=related:TjQHUmsN-_oJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
9,"M Faig, M Zhang, S Zhang","Effects of extended unemployment insurance benefits on labor dynamics",2016,"Macroeconomic Dynamics","cambridge.org","https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/effects-of-extended-unemployment-insurance-benefits-on-labor-dynamics/001B5E1A879F35166F8E9B8FDA16A908","https://scholar.google.com/scholar?cites=10202755746678904282&as_sdt=2005&sciodt=0,5&hl=en",250,"2022-08-15 21:28:05","","","","",,,,,9,1.50,3,3,6,"… States, the statutory duration of unemployment insurance (UI) … , we target the effective replacement rate measured as the … UI) and the observed replacement rate conditional on receiving …","","https://scholar.google.com/scholar?q=related:2hXfikt4l40J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
402,"M Feldstein","The effect of unemployment insurance on temporary layoff unemployment",1978,"The American Economic Review","JSTOR","https://www.jstor.org/stable/1811316","https://scholar.google.com/scholar?cites=15598658229122165886&as_sdt=2005&sciodt=0,5&hl=en",169,"2022-08-15 21:28:05","","","","",,,,,402,9.14,402,1,44,"… focused on the potential effect of UI on duration. This focus on … paper implies that unemployment insurance has a powerful effect … Unemployment insurance also has a …","","https://scholar.google.com/scholar?q=related:fuyMnwORedgJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
307,"M Feldstein, J Poterba","Unemployment insurance and reservation wages",1984,"Journal of public Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/0047272784900707","https://scholar.google.com/scholar?cites=17106578331705707618&as_sdt=2005&sciodt=0,5&hl=en",135,"2022-08-15 21:28:05","","","","",,,,,307,8.08,154,2,38,"… is the effect of unemployment insurance on reservation wages. … We measure his replacement rate as $100 divided by 70 percent of … from 0.7 to 0.5 reduces the expected duration of …","https://www.nber.org/system/files/working_papers/w1011/w1011.pdf","https://scholar.google.com/scholar?q=related:Yoy2r1vGZu0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
48,"M Galizzi, LI Boden","The return to work of injured workers: evidence from matched unemployment insurance and workers' compensation data",2003,"Labour Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0927537103000149","https://scholar.google.com/scholar?cites=1155063257245461836&as_sdt=2005&sciodt=0,5&hl=en",977,"2022-08-15 21:28:05","","","","",,,,,48,2.53,24,2,19,"… benefit level or in the replacement rate (measured by the … time of the departure from the firm (or, in our case, at the time … as a determinant of the length of time off work is problematic. …","https://www.academia.edu/download/46073606/s0927-5371_2803_2900014-920160530-27135-1ddpkrr.pdf","https://scholar.google.com/scholar?q=related:TK04pembBxAJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
53,"M Gangl","Unemployment benefits as a search subsidy: New evidence on duration and wage effects of unemployment insurance",2002,"","ssoar.info","https://www.ssoar.info/ssoar/handle/document/11323","https://scholar.google.com/scholar?cites=5242032916975583512&as_sdt=2005&sciodt=0,5&hl=en",291,"2022-08-15 21:28:05","","","","",,,,,53,2.65,53,1,20,"… between workers, so that his preferred estimates of actual UI effects lie in the order of an increase in expected job duration by about 0.5-0.9 days per additional week of benefit duration. …","https://www.ssoar.info/ssoar/bitstream/handle/document/11323/ssoar-2002-gangl-unemployment_benefits_as_a_search.pdf?sequence=1","https://scholar.google.com/scholar?q=related:GAE8HSpxv0gJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"M Gudgeon, JF Schmieder, S Trenkle, H Ye","The Labor Supply Effects of Unemployment Insurance for Older Workers",2016,"","conference.iza.org","https://conference.iza.org/conference_files/LaborMarketInstitutions_2019/gudgeon_m24051.pdf","",547,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,4,6,"… The sorting around this age cutoff poses a challenge to standard RD estimates of the effects of PBD extensions on non-employment duration, as we discuss further below. …","https://conference.iza.org/conference_files/LaborMarketInstitutions_2019/gudgeon_m24051.pdf","https://scholar.google.com/scholar?q=related:yind6cNtHt0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
12,"M Gunderson, WC Riddell","Unemployment insurance: lessons from Canada",2001,"Labor Market Policies in Canada and Latin …","Springer","https://link.springer.com/chapter/10.1007/978-1-4757-3347-1_3","https://scholar.google.com/scholar?cites=6489282155430016476&as_sdt=2005&sciodt=0,5&hl=en",484,"2022-08-15 21:28:05","","10.1007/978-1-4757-3347-1_3","","",,,,,12,0.57,6,2,21,"… the benefit duration period, or the length of time a recipient can remain in VI. The Canadian VI system described here is as of the amendments made in the federal budget of 1994. They …","","https://scholar.google.com/scholar?q=related:3PWvGb2PDloJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
35,"M Hagedorn, A Kaul, T Mennel","An adverse selection model of optimal unemployment insurance",2010,"Journal of Economic Dynamics and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165188909001936","https://scholar.google.com/scholar?cites=9547484282935085746&as_sdt=2005&sciodt=0,5&hl=en",561,"2022-08-15 21:28:05","","","","",,,,,35,2.92,12,3,12,"… Any value of the entitlement V ̲ can be mapped one-to-one to a “certainty equivalent replacement rate”, ie to a percentage of the wage w which is consumed every period and which …","https://www.econstor.eu/bitstream/10419/39447/1/362830096.pdf","https://scholar.google.com/scholar?q=related:sor43l56f4QJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1490,"M Hagedorn, I Manovskii","The cyclical behavior of equilibrium unemployment and vacancies revisited",2008,"American Economic Review","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/aer.98.4.1692","https://scholar.google.com/scholar?cites=353688780120530225&as_sdt=2005&sciodt=0,5&hl=en",656,"2022-08-15 21:28:05","","","","",,,,,1490,106.43,745,2,14,"… typical replacement ratio of unemployment insurance. Thus, … the typical unemployment insurance replacement rate. This … We choose the model period to be one-twelfth of a quarter (< …","https://www.econstor.eu/bitstream/10419/153287/1/ecbwp0853.pdf","https://scholar.google.com/scholar?q=related:MR0gVBKO6AQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
130,"M Hagedorn, I Manovskii, K Mitman","The impact of unemployment benefit extensions on employment: the 2014 employment miracle?",2015,"","nber.org","https://www.nber.org/papers/w20884","https://scholar.google.com/scholar?cites=5906869094956848638&as_sdt=2005&sciodt=0,5&hl=en",669,"2022-08-15 21:28:05","","","","",,,,,130,18.57,43,3,7,"… a 1% drop in benefit duration leads to a statistically significant … lowered benefit duration in all states to their regular duration … features of the US unemployment insurance system and the …","https://www.nber.org/system/files/working_papers/w20884/w20884.pdf","https://scholar.google.com/scholar?q=related:_tWiWyVq-VEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
32,"M Hagedorn, I Manovskii, K Mitman","Interpreting recent quasi-experimental evidence on the effects of unemployment benefit extensions",2016,"","nber.org","https://www.nber.org/papers/w22280","https://scholar.google.com/scholar?cites=4570216856618541724&as_sdt=2005&sciodt=0,5&hl=en",913,"2022-08-15 21:28:05","","","","",,,,,32,5.33,11,3,6,"… in potential benefit duration increases the average duration of the … An increase in potential benefit duration ... from 6 months to … altered the duration of unemployment insurance in several …","https://www.nber.org/system/files/working_papers/w22280/w22280.pdf","https://scholar.google.com/scholar?q=related:nCJAXQSsbD8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
37,"M Hoogenboom","The Netherlands: two tiers for all",2011,"… National Adaptations to Post-Industrial Labour …","books.google.com","https://books.google.com/books?hl=en&lr=&id=Z_fER3smVccC&oi=fnd&pg=PA75&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=FRmXxv3lm8&sig=xC9KXbk1VNaWTlWj0SEOHP-jZRM","https://scholar.google.com/scholar?cites=2059419948187459218&as_sdt=2005&sciodt=0,5&hl=en",612,"2022-08-15 21:28:05","","","","",,,,,37,3.36,37,1,11,"… regulations of unemployment insurance have been tightened and benefits duration limited, … regulations have been tightened and the benefit duration limited, the risk of dependence on …","https://www.researchgate.net/profile/Marcel-Hoogenboom/publication/274951385_The_Netherlands_Two_Tiers_for_All/links/589cab9aa6fdcc3e8bea3606/The-Netherlands-Two-Tiers-for-All.pdf","https://scholar.google.com/scholar?q=related:kh4RF4iHlBwJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
